activity subject variable mean
standing 20 frequencyDomainSignalBodyGyroscopeMeanX -0.881019424794521
standing 20 frequencyDomainSignalBodyGyroscopeMeanY -0.91064914109589
standing 20 frequencyDomainSignalBodyGyroscopeMeanZ -0.911409911643836
standing 20 frequencyDomainSignalBodyGyroscopeStandardDeviationX -0.890525705068493
standing 20 frequencyDomainSignalBodyGyroscopeStandardDeviationY -0.901237499589041
standing 20 frequencyDomainSignalBodyGyroscopeStandardDeviationZ -0.914872014383562
standing 20 frequencyDomainSignalBodyAccelerometerMagnitudeMean -0.921225595205479
standing 20 frequencyDomainSignalBodyAccelerometerMagnitudeStandardDeviation -0.918651880273973
standing 20 frequencyDomainSignalBodyAccelerometerJerkMagnitudeMean -0.940007897123288
standing 20 frequencyDomainSignalBodyAccelerometerJerkMagnitudeStandardDeviation -0.936025033013699
standing 20 frequencyDomainSignalBodyGyroscopeMagnitudeMean -0.879437674794521
standing 20 frequencyDomainSignalBodyGyroscopeMagnitudeStandardDeviation -0.849127347123288
standing 20 frequencyDomainSignalBodyGyroscopeJerkMagnitudeMean -0.929600007123288
standing 20 frequencyDomainSignalBodyGyroscopeJerkMagnitudeStandardDeviation -0.927225720410959
standing 21 timeBodyAccelerometerMeanX 0.27695224258427
standing 21 timeBodyAccelerometerMeanY -0.0167084730205618
standing 21 timeBodyAccelerometerMeanZ -0.110417855808989
standing 21 timeBodyAccelerometerStandardDeviationX -0.981419961123596
standing 21 timeBodyAccelerometerStandardDeviationY -0.943601625393258
standing 21 timeBodyAccelerometerStandardDeviationZ -0.946123407078652
standing 21 timeGravityAccelerometerMeanX 0.881213341910112
standing 21 timeGravityAccelerometerMeanY -0.346155558876404
standing 21 timeGravityAccelerometerMeanZ -0.207685689775281
standing 21 timeGravityAccelerometerStandardDeviationX -0.982906668876405
standing 21 timeGravityAccelerometerStandardDeviationY -0.977681415955056
standing 21 timeGravityAccelerometerStandardDeviationZ -0.958590002247191
standing 21 timeBodyAccelerometerJerkMeanX 0.0754543858764045
standing 21 timeBodyAccelerometerJerkMeanY 0.0100621171270225
standing 21 timeBodyAccelerometerJerkMeanZ -0.00332093673865168
standing 21 timeBodyAccelerometerJerkStandardDeviationX -0.97706335011236
standing 21 timeBodyAccelerometerJerkStandardDeviationY -0.963921458202247
standing 21 timeBodyAccelerometerJerkStandardDeviationZ -0.977915677191011
standing 21 timeBodyGyroscopeMeanX -0.0191731896359551
standing 21 timeBodyGyroscopeMeanY -0.0738115865407865
standing 21 timeBodyGyroscopeMeanZ 0.0864863265393258
standing 21 timeBodyGyroscopeStandardDeviationX -0.962514526067416
standing 21 timeBodyGyroscopeStandardDeviationY -0.955979192696629
standing 21 timeBodyGyroscopeStandardDeviationZ -0.959327022022472
standing 21 timeBodyGyroscopeJerkMeanX -0.103199796370787
standing 21 timeBodyGyroscopeJerkMeanY -0.0404300756516854
standing 21 timeBodyGyroscopeJerkMeanZ -0.0538211740234831
standing 21 timeBodyGyroscopeJerkStandardDeviationX -0.971866494606742
standing 21 timeBodyGyroscopeJerkStandardDeviationY -0.976815894044944
standing 21 timeBodyGyroscopeJerkStandardDeviationZ -0.975427259325843
standing 21 timeBodyAccelerometerMagnitudeMean -0.958774298089888
standing 21 timeBodyAccelerometerMagnitudeStandardDeviation -0.956919898202247
standing 21 timeGravityAccelerometerMagnitudeMean -0.958774298089888
standing 21 timeGravityAccelerometerMagnitudeStandardDeviation -0.956919898202247
standing 21 timeBodyAccelerometerJerkMagnitudeMean -0.974765161910112
standing 21 timeBodyAccelerometerJerkMagnitudeStandardDeviation -0.97160651494382
standing 21 timeBodyGyroscopeMagnitudeMean -0.949837151797753
standing 21 timeBodyGyroscopeMagnitudeStandardDeviation -0.945614401797753
standing 21 timeBodyGyroscopeJerkMagnitudeMean -0.976857084157303
standing 21 timeBodyGyroscopeJerkMagnitudeStandardDeviation -0.976153687752809
standing 21 frequencyDomainSignalBodyAccelerometerMeanX -0.978327686179775
standing 21 frequencyDomainSignalBodyAccelerometerMeanY -0.949694904269663
standing 21 frequencyDomainSignalBodyAccelerometerMeanZ -0.960274142134831
standing 21 frequencyDomainSignalBodyAccelerometerStandardDeviationX -0.982892836629213
standing 21 frequencyDomainSignalBodyAccelerometerStandardDeviationY -0.94354515752809
standing 21 frequencyDomainSignalBodyAccelerometerStandardDeviationZ -0.942458908314607
standing 21 frequencyDomainSignalBodyAccelerometerJerkMeanX -0.976803010674157
standing 21 frequencyDomainSignalBodyAccelerometerJerkMeanY -0.964503015505618
standing 21 frequencyDomainSignalBodyAccelerometerJerkMeanZ -0.974780645393258
standing 21 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationX -0.979530485393258
standing 21 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationY -0.966024075955056
standing 21 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationZ -0.979723339662921
standing 21 frequencyDomainSignalBodyGyroscopeMeanX -0.956989964269663
standing 21 frequencyDomainSignalBodyGyroscopeMeanY -0.960082591123596
standing 21 frequencyDomainSignalBodyGyroscopeMeanZ -0.959432562359551
standing 21 frequencyDomainSignalBodyGyroscopeStandardDeviationX -0.964530315842697
standing 21 frequencyDomainSignalBodyGyroscopeStandardDeviationY -0.954080913707865
standing 21 frequencyDomainSignalBodyGyroscopeStandardDeviationZ -0.963124572134831
standing 21 frequencyDomainSignalBodyAccelerometerMagnitudeMean -0.962291334157303
standing 21 frequencyDomainSignalBodyAccelerometerMagnitudeStandardDeviation -0.960041844382022
standing 21 frequencyDomainSignalBodyAccelerometerJerkMagnitudeMean -0.970634296404494
standing 21 frequencyDomainSignalBodyAccelerometerJerkMagnitudeStandardDeviation -0.97192611741573
standing 21 frequencyDomainSignalBodyGyroscopeMagnitudeMean -0.956723022359551
standing 21 frequencyDomainSignalBodyGyroscopeMagnitudeStandardDeviation -0.947763172921348
standing 21 frequencyDomainSignalBodyGyroscopeJerkMagnitudeMean -0.976126760674157
standing 21 frequencyDomainSignalBodyGyroscopeJerkMagnitudeStandardDeviation -0.977706619550562
standing 22 timeBodyAccelerometerMeanX 0.279053861587302
standing 22 timeBodyAccelerometerMeanY -0.0158563207496825
standing 22 timeBodyAccelerometerMeanZ -0.104967423820635
standing 22 timeBodyAccelerometerStandardDeviationX -0.985000527142857
standing 22 timeBodyAccelerometerStandardDeviationY -0.922693288412698
standing 22 timeBodyAccelerometerStandardDeviationZ -0.942201655238095
standing 22 timeGravityAccelerometerMeanX 0.954064297619048
standing 22 timeGravityAccelerometerMeanY -0.226418773650794
standing 22 timeGravityAccelerometerMeanZ 0.0323824977714286
standing 22 timeGravityAccelerometerStandardDeviationX -0.992827298253968
standing 22 timeGravityAccelerometerStandardDeviationY -0.971080742857143
standing 22 timeGravityAccelerometerStandardDeviationZ -0.958890201587302
standing 22 timeBodyAccelerometerJerkMeanX 0.0752322891746032
standing 22 timeBodyAccelerometerJerkMeanY 0.0107286964173016
standing 22 timeBodyAccelerometerJerkMeanZ -0.00626291653857143
standing 22 timeBodyAccelerometerJerkStandardDeviationX -0.975639080634921
standing 22 timeBodyAccelerometerJerkStandardDeviationY -0.952303493968254
standing 22 timeBodyAccelerometerJerkStandardDeviationZ -0.981478064920635
standing 22 timeBodyGyroscopeMeanX -0.0275201762126984
standing 22 timeBodyGyroscopeMeanY -0.0690067688269841
standing 22 timeBodyGyroscopeMeanZ 0.0733466563174603
standing 22 timeBodyGyroscopeStandardDeviationX -0.917837043333333
standing 22 timeBodyGyroscopeStandardDeviationY -0.964714672857143
standing 22 timeBodyGyroscopeStandardDeviationZ -0.96058251031746
standing 22 timeBodyGyroscopeJerkMeanX -0.0975013472380952
standing 22 timeBodyGyroscopeJerkMeanY -0.0420998733444444
standing 22 timeBodyGyroscopeJerkMeanZ -0.0513179245555556
standing 22 timeBodyGyroscopeJerkStandardDeviationX -0.949716028730159
standing 22 timeBodyGyroscopeJerkStandardDeviationY -0.984900134285714
standing 22 timeBodyGyroscopeJerkStandardDeviationZ -0.979753572380952
standing 22 timeBodyAccelerometerMagnitudeMean -0.954807661269841
standing 22 timeBodyAccelerometerMagnitudeStandardDeviation -0.939866315079365
standing 22 timeGravityAccelerometerMagnitudeMean -0.954807661269841
standing 22 timeGravityAccelerometerMagnitudeStandardDeviation -0.939866315079365
standing 22 timeBodyAccelerometerJerkMagnitudeMean -0.975876006507936
standing 22 timeBodyAccelerometerJerkMagnitudeStandardDeviation -0.958825095396825
standing 22 timeBodyGyroscopeMagnitudeMean -0.931624303968254
standing 22 timeBodyGyroscopeMagnitudeStandardDeviation -0.900776555555556
standing 22 timeBodyGyroscopeJerkMagnitudeMean -0.978603529206349
standing 22 timeBodyGyroscopeJerkMagnitudeStandardDeviation -0.966086148412698
standing 22 frequencyDomainSignalBodyAccelerometerMeanX -0.980373909206349
standing 22 frequencyDomainSignalBodyAccelerometerMeanY -0.929161387619048
standing 22 frequencyDomainSignalBodyAccelerometerMeanZ -0.957101794126984
standing 22 frequencyDomainSignalBodyAccelerometerStandardDeviationX -0.987400306031746
standing 22 frequencyDomainSignalBodyAccelerometerStandardDeviationY -0.923657558412698
standing 22 frequencyDomainSignalBodyAccelerometerStandardDeviationZ -0.938409884920635
standing 22 frequencyDomainSignalBodyAccelerometerJerkMeanX -0.974969214761905
standing 22 frequencyDomainSignalBodyAccelerometerJerkMeanY -0.952141454126984
standing 22 frequencyDomainSignalBodyAccelerometerJerkMeanZ -0.977567430952381
standing 22 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationX -0.978773000952381
standing 22 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationY -0.956169964285714
standing 22 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationZ -0.984305238253968
standing 22 frequencyDomainSignalBodyGyroscopeMeanX -0.917018098571429
standing 22 frequencyDomainSignalBodyGyroscopeMeanY -0.97068244031746
standing 22 frequencyDomainSignalBodyGyroscopeMeanZ -0.962327765238095
standing 22 frequencyDomainSignalBodyGyroscopeStandardDeviationX -0.919851782380952
standing 22 frequencyDomainSignalBodyGyroscopeStandardDeviationY -0.962172736666667
standing 22 frequencyDomainSignalBodyGyroscopeStandardDeviationZ -0.963652778888889
standing 22 frequencyDomainSignalBodyAccelerometerMagnitudeMean -0.949044483015873
standing 22 frequencyDomainSignalBodyAccelerometerMagnitudeStandardDeviation -0.943739135238095
standing 22 frequencyDomainSignalBodyAccelerometerJerkMagnitudeMean -0.959743877936508
standing 22 frequencyDomainSignalBodyAccelerometerJerkMagnitudeStandardDeviation -0.95665395968254
standing 22 frequencyDomainSignalBodyGyroscopeMagnitudeMean -0.932065270793651
standing 22 frequencyDomainSignalBodyGyroscopeMagnitudeStandardDeviation -0.900222411269841
standing 22 frequencyDomainSignalBodyGyroscopeJerkMagnitudeMean -0.968377798253968
standing 22 frequencyDomainSignalBodyGyroscopeJerkMagnitudeStandardDeviation -0.965344726666667
standing 23 timeBodyAccelerometerMeanX 0.277899323235294
standing 23 timeBodyAccelerometerMeanY -0.0177475547867647
standing 23 timeBodyAccelerometerMeanZ -0.1105970177575
standing 23 timeBodyAccelerometerStandardDeviationX -0.985421519558824
standing 23 timeBodyAccelerometerStandardDeviationY -0.9584444925
standing 23 timeBodyAccelerometerStandardDeviationZ -0.929409745147059
standing 23 timeGravityAccelerometerMeanX 0.919857125882353
standing 23 timeGravityAccelerometerMeanY -0.117401359697059
standing 23 timeGravityAccelerometerMeanZ -0.223631180906765
standing 23 timeGravityAccelerometerStandardDeviationX -0.984610385
standing 23 timeGravityAccelerometerStandardDeviationY -0.984818648823529
standing 23 timeGravityAccelerometerStandardDeviationZ -0.947199734411765
standing 23 timeBodyAccelerometerJerkMeanX 0.0750206478676471
standing 23 timeBodyAccelerometerJerkMeanY 0.0105861517936765
standing 23 timeBodyAccelerometerJerkMeanZ -0.00529260911370588
standing 23 timeBodyAccelerometerJerkStandardDeviationX -0.983141958970588
standing 23 timeBodyAccelerometerJerkStandardDeviationY -0.975219983676471
standing 23 timeBodyAccelerometerJerkStandardDeviationZ -0.973595215441176
standing 23 timeBodyGyroscopeMeanX -0.0327397745133823
standing 23 timeBodyGyroscopeMeanY -0.0652264793213235
standing 23 timeBodyGyroscopeMeanZ 0.0816888999117647
standing 23 timeBodyGyroscopeStandardDeviationX -0.942011240294118
standing 23 timeBodyGyroscopeStandardDeviationY -0.948074760882353
standing 23 timeBodyGyroscopeStandardDeviationZ -0.962389689411765
standing 23 timeBodyGyroscopeJerkMeanX -0.0981481050441177
standing 23 timeBodyGyroscopeJerkMeanY -0.0416774165735294
standing 23 timeBodyGyroscopeJerkMeanZ -0.0548226277867647
standing 23 timeBodyGyroscopeJerkStandardDeviationX -0.972770702058824
standing 23 timeBodyGyroscopeJerkStandardDeviationY -0.972509523235294
standing 23 timeBodyGyroscopeJerkStandardDeviationZ -0.984654516470588
standing 23 timeBodyAccelerometerMagnitudeMean -0.957212267058824
standing 23 timeBodyAccelerometerMagnitudeStandardDeviation -0.9516698575
standing 23 timeGravityAccelerometerMagnitudeMean -0.957212267058824
standing 23 timeGravityAccelerometerMagnitudeStandardDeviation -0.9516698575
standing 23 timeBodyAccelerometerJerkMagnitudeMean -0.978671485441176
standing 23 timeBodyAccelerometerJerkMagnitudeStandardDeviation -0.974811528235294
standing 23 timeBodyGyroscopeMagnitudeMean -0.938430293382353
standing 23 timeBodyGyroscopeMagnitudeStandardDeviation -0.923796565588235
standing 23 timeBodyGyroscopeJerkMagnitudeMean -0.9763992525
standing 23 timeBodyGyroscopeJerkMagnitudeStandardDeviation -0.972387365294118
standing 23 frequencyDomainSignalBodyAccelerometerMeanX -0.983627197058824
standing 23 frequencyDomainSignalBodyAccelerometerMeanY -0.962831825294118
standing 23 frequencyDomainSignalBodyAccelerometerMeanZ -0.945170568823529
standing 23 frequencyDomainSignalBodyAccelerometerStandardDeviationX -0.986333385588235
standing 23 frequencyDomainSignalBodyAccelerometerStandardDeviationY -0.958042411176471
standing 23 frequencyDomainSignalBodyAccelerometerStandardDeviationZ -0.926110099117647
standing 23 frequencyDomainSignalBodyAccelerometerJerkMeanX -0.983283252058823
standing 23 frequencyDomainSignalBodyAccelerometerJerkMeanY -0.975176561617647
standing 23 frequencyDomainSignalBodyAccelerometerJerkMeanZ -0.969610229705882
standing 23 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationX -0.984531642205882
standing 23 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationY -0.977157997794118
standing 23 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationZ -0.976241315882353
standing 23 frequencyDomainSignalBodyGyroscopeMeanX -0.947510436323529
standing 23 frequencyDomainSignalBodyGyroscopeMeanY -0.952781164558824
standing 23 frequencyDomainSignalBodyGyroscopeMeanZ -0.967939565
standing 23 frequencyDomainSignalBodyGyroscopeStandardDeviationX -0.941698515588235
standing 23 frequencyDomainSignalBodyGyroscopeStandardDeviationY -0.945871186029412
standing 23 frequencyDomainSignalBodyGyroscopeStandardDeviationZ -0.9642499225
standing 23 frequencyDomainSignalBodyAccelerometerMagnitudeMean -0.957986177058823
standing 23 frequencyDomainSignalBodyAccelerometerMagnitudeStandardDeviation -0.955291356470588
standing 23 frequencyDomainSignalBodyAccelerometerJerkMagnitudeMean -0.973798155735294
standing 23 frequencyDomainSignalBodyAccelerometerJerkMagnitudeStandardDeviation -0.9750536875
standing 23 frequencyDomainSignalBodyGyroscopeMagnitudeMean -0.944583829705882
standing 23 frequencyDomainSignalBodyGyroscopeMagnitudeStandardDeviation -0.924805421470588
standing 23 frequencyDomainSignalBodyGyroscopeJerkMagnitudeMean -0.972598810882353
standing 23 frequencyDomainSignalBodyGyroscopeJerkMagnitudeStandardDeviation -0.973849691470588
standing 24 timeBodyAccelerometerMeanX 0.280348883913043
standing 24 timeBodyAccelerometerMeanY -0.0144785340348986
standing 24 timeBodyAccelerometerMeanZ -0.108222553855072
standing 24 timeBodyAccelerometerStandardDeviationX -0.98725587115942
standing 24 timeBodyAccelerometerStandardDeviationY -0.936871974347826
standing 24 timeBodyAccelerometerStandardDeviationZ -0.930283530144928
standing 24 timeGravityAccelerometerMeanX 0.96644228
standing 24 timeGravityAccelerometerMeanY -0.145201300942029
standing 24 timeGravityAccelerometerMeanZ -0.0530585403536232
standing 24 timeGravityAccelerometerStandardDeviationX -0.992197591884058
standing 24 timeGravityAccelerometerStandardDeviationY -0.968155388695652
standing 24 timeGravityAccelerometerStandardDeviationZ -0.94618494942029
standing 24 timeBodyAccelerometerJerkMeanX 0.0746177416521739
standing 24 timeBodyAccelerometerJerkMeanY 0.0109839689101449
standing 24 timeBodyAccelerometerJerkMeanZ -0.00358774904913043
standing 24 timeBodyAccelerometerJerkStandardDeviationX -0.980573836811594
standing 24 timeBodyAccelerometerJerkStandardDeviationY -0.967745638695652
standing 24 timeBodyAccelerometerJerkStandardDeviationZ -0.977716354927536
standing 24 timeBodyGyroscopeMeanX -0.0278611511434783
standing 24 timeBodyGyroscopeMeanY -0.0692546674492754
standing 24 timeBodyGyroscopeMeanZ 0.077124614942029
standing 24 timeBodyGyroscopeStandardDeviationX -0.960738660289855
